graph_id,src,dst
5733,65,1262
5734,1874,198
5734,198,2144
5734,2144,272
5734,272,1339
5734,1339,83
5734,83,1937
5734,1937,198
5734,1874,2144
5734,198,272
5734,2144,1084
5735,64,1293
5735,1293,64
5735,64,1293
5735,1293,64
5735,64,1293
5735,1293,64
5735,64,1293
5735,1293,64
5735,64,1293
5735,1293,64
5735,64,1293
5735,1293,64
5735,64,1293
5735,1293,64
5735,64,1293
5735,1293,64
5735,64,1293
5735,1293,64
5735,64,1293
5735,1293,64
5735,64,1293
5735,1293,64
5736,82,2184
5736,2184,281
5736,281,2284
5736,2284,2184
5736,82,281
5736,2184,2144
5736,281,272
5736,2144,1309
5736,272,73
5736,1309,2130
5737,81,2184
5737,2184,281
5737,281,1338
5737,1338,82
5737,82,2184
5737,81,281
5737,2184,1992
5737,281,221
5737,1992,1173
5738,1005,6
5738,6,1015
5738,1015,267
5738,267,1182
5738,1182,6
5738,1005,1250
5739,2173,278
5739,278,1226
5739,1226,52
5739,52,1223
5739,1223,50
5739,50,2314
5739,2314,278
5739,2173,1652
5739,278,152
5739,1652,1243
5739,152,57
5740,1228,54
5740,54,1165
5740,1165,38
5740,38,1231
5740,1231,55
5740,55,2007
5740,2007,224
5740,224,1978
5740,1978,54
5740,1228,1264
5741,52,1306
5741,1306,70
5741,70,1177
5741,1177,2227
5741,52,297
5741,2227,1166
5742,58,1376
5742,1376,94
5742,94,1793
5742,1793,174
5742,174,1366
5742,1366,90
5742,90,1372
5742,1372,92
5742,92,1376
5742,58,94
5742,1376,1793
5742,94,174
5742,1793,1366
5742,174,90
5742,1366,1981
5743,21,1067
5743,1067,20
5743,20,1072
5743,1072,1077
5743,21,24
5743,1077,1099
5743,24,290
5743,1099,1160
5743,290,37
5743,1160,1749
5744,278,2160
5744,2160,275
5744,275,1231
5744,1231,55
5744,55,1996
5744,1996,223
5744,223,2245
5744,2245,1721
5745,2227,297
5745,297,2224
5745,2224,294
5745,294,2015
5745,2015,226
5745,226,1282
5745,1282,297
5745,2227,1231
5745,297,55
5745,1231,1228
5745,55,54
5745,1228,2226
5745,54,296
5745,2226,1178
5745,296,39
5745,1178,2130
5746,1223,50
5746,50,2231
5746,2231,50
5746,1223,1231
5746,50,55
5746,1231,1161
5747,1337,81
5747,81,2184
5747,2184,281
5747,281,1287
5747,1287,58
5747,58,1376
5747,1376,94
5747,94,1793
5747,1793,174
5747,174,1366
5747,1366,90
5747,90,1221
5747,1221,81
5747,1337,1177
5748,1337,81
5748,81,1177
5748,1177,81
5748,1337,2184
5748,81,281
5748,2184,1069
5749,81,2184
5749,2184,281
5749,281,2240
5749,2240,2184
5749,81,281
5749,2184,1337
5749,281,81
5749,1337,2184
5749,81,281
5749,2184,1291
5749,281,62
5749,1291,2240
5750,66,1229
5750,1229,2228
5750,66,298
5750,2228,1231
5750,298,55
5750,1231,1281
5751,37,2314
5751,2314,1003
5751,37,5
5751,1003,1231
5751,5,55
5751,1231,1996
5751,55,223
5751,1996,1178
5751,223,39
5751,1178,1372
5751,39,92
5752,94,1189
5752,1189,1793
5752,94,174
5752,1793,1376
5752,174,94
5752,1376,2222
5752,94,292
5752,2222,1231
5752,292,55
5752,1231,1231
5752,55,55
5752,1231,1178
5752,55,39
5752,1178,2051
5753,1291,62
5753,62,1076
5753,1076,23
5753,23,1262
5753,1262,62
5753,1291,1076
5753,62,23
5753,1076,1377
5754,1068,21
5754,21,1067
5754,1067,20
5754,20,1069
5754,1069,21
5754,1068,1071
5755,29,1077
5755,1077,24
5755,24,1339
5755,1339,83
5755,83,1937
5755,1937,1366
5755,29,90
5755,1366,1177
5756,1654,153
5756,153,1262
5756,1262,153
5756,1654,2222
5756,153,292
5756,2222,1996
5756,292,223
5756,1996,1241
5756,223,56
5756,1241,1231
5756,56,55
5756,1231,1285
5757,1884,200
5757,200,2173
5757,2173,278
5757,278,1231
5757,1231,55
5757,55,1284
5757,1284,200
5757,1884,1221
5758,1228,54
5758,54,1231
5758,1231,55
5758,55,1178
5758,1178,39
5758,39,1285
5758,1285,54
5758,1228,2224
5758,54,294
5758,2224,2044
5759,200,1221
5759,1221,2173
5759,200,278
5759,2173,2114
5759,278,256
5759,2114,2230
5760,1839,191
5760,191,1376
5760,1376,94
5760,94,1793
5760,1793,174
5760,174,1794
5760,1794,191
5760,1839,1376
5760,191,94
5760,1376,1189
5761,2160,275
5761,275,1243
5761,1243,57
5761,57,275
5761,2160,1243
5761,275,57
5762,65,1294
5762,1294,65
5762,65,1294
5762,1294,65
5762,65,1294
5762,1294,65
5762,65,1262
5763,1294,65
5763,65,1262
5763,1262,65
5763,1294,1294
5763,65,65
5763,1294,1294
5763,65,65
5763,1294,1294
5763,65,65
5763,1294,1294
5763,65,65
5763,1294,1262
5763,65,65
5763,1262,1262
5764,1214,46
5764,46,1215
5764,1215,47
5764,47,1547
5764,1547,46
5764,1214,1215
5764,46,47
5764,1215,1376
5764,47,94
5764,1376,1189
5764,94,1547
5765,29,1366
5765,1366,90
5765,90,1981
5765,1981,1077
5765,29,24
5765,1077,1339
5765,24,83
5765,1339,1937
5766,1231,55
5766,55,1620
5766,1620,145
5766,145,1372
5766,1372,92
5766,92,55
5766,1231,1993
5766,55,222
5766,1993,1282
5766,222,1378
5767,1992,221
5767,221,1374
5767,1374,221
5767,1992,1543
5767,221,221
5767,1543,1243
5767,1992,57
5768,1231,55
5768,55,2228
5768,2228,298
5768,298,1305
5768,1305,69
5768,69,2222
5768,2222,292
5768,292,1228
5768,1228,54
5768,54,1178
5768,1178,39
5768,39,1993
5768,1993,222
5768,222,2224
5768,2224,294
5768,294,1366
5768,1366,90
5768,90,1377
5768,1377,55
5768,1231,1311
5768,55,75
5768,1311,1375
5768,75,93
5768,1375,1242
5768,93,1003
5768,1242,77
5768,298,2007
5768,1003,224
5768,77,2114
5768,2007,256
5768,224,1285
5769,82,1982
5769,1982,2184
5769,82,281
5769,2184,2144
5769,281,272
5769,2144,1282
5769,272,281
5769,1282,1338
5769,2184,82
5769,281,1548
5770,70,1077
5770,1077,24
5770,24,1339
5770,1339,83
5770,83,1937
5770,1937,1160
5770,70,37
5770,1160,1306
5770,37,70
5770,1306,1210
5770,70,83
5770,1210,1937
5771,28,1122
5771,1122,29
5771,29,1077
5771,1077,24
5771,24,1182
5771,1182,1122
5771,28,29
5771,1122,1366
5771,29,90
5771,1366,1376
5771,90,94
5771,1376,1189
5771,94,24
5771,1189,1376
5771,1077,94
5771,24,2222
5771,1376,292
5771,94,1231
5771,2222,55
5771,292,2228
5771,1231,298
5771,55,1652
5771,2228,152
5771,298,1284
5772,1014,12
5772,12,2061
5772,2061,12
5772,1014,1338
5772,12,213
5772,1338,1662
5772,213,12
5772,1662,1337
5772,1014,81
5772,12,2184
5772,1337,281
5772,81,1338
5772,2184,213
5772,281,1376
5772,1338,94
5772,213,1793
5772,1376,174
5772,94,2023
5773,1231,55
5773,55,1750
5773,1750,55
5773,1231,1375
5773,55,93
5773,1375,2018
5773,93,252
5773,2018,55
5773,252,1360
5773,1231,89
5773,55,2020
5774,1533,120
5774,120,1091
5774,1091,114
5774,114,1177
5774,1177,120
5774,1533,1162
5774,120,1173
5775,1293,64
5775,64,1293
5775,1293,64
5775,64,1293
5775,1293,64
5775,64,1293
5775,1293,64
5775,64,1293
5775,1293,64
5775,64,1293
5775,1293,64
5775,64,1293
5775,1293,64
5775,64,1293
5775,1293,64
5775,64,1293
5775,1293,64
5775,64,1293
5775,1293,64
5775,64,1293
5775,1293,64
5775,64,1293
5775,1293,64
5775,64,1293
5775,1293,64
5775,64,1293
5775,1293,64
5775,64,1293
5775,1293,64
5775,64,1293
5775,1293,64
5775,64,1293
5775,64,1293
5775,1293,64
5775,64,1293
5775,1293,64
5775,64,1293
5775,1293,64
5775,64,1293
5775,1293,64
5775,64,1293
5775,1293,64
5775,64,1293
5775,1293,64
5775,64,1293
5775,1293,64
5775,64,1293
5775,1293,64
5775,64,1293
5775,1293,64
5775,64,1293
5775,1293,64
5775,64,1293
5775,1293,64
5775,64,1293
5775,1293,64
5775,64,1293
5775,1293,64
5775,64,1293
5775,1293,64
5775,64,1293
5775,1293,64
5776,268,2141
5776,2141,269
5776,269,1376
5776,268,94
5776,1376,2222
5776,94,292
5776,2222,1231
5776,292,55
5776,1231,1178
5776,55,39
5776,1178,2048
5776,39,1376
5776,2048,94
5776,268,1189
5777,231,1543
5777,1543,1376
5777,231,94
5777,1376,1793
5777,94,174
5777,1793,1794
5777,174,94
5777,1794,1793
5777,1376,174
5777,94,1794
5778,74,1243
5778,1243,57
5778,57,2130
5778,74,1099
5778,2130,27
5778,74,1372
5778,1099,92
5779,198,2144
5779,2144,272
5779,272,1243
5779,1243,57
5779,57,2144
5779,198,272
5779,2144,2021
5779,272,57
5780,2160,275
5780,275,2227
5780,2227,297
5780,297,1374
5780,1374,275
5780,2160,2015
5780,275,226
5780,2015,1262
5780,226,1620
5780,1262,145
5780,297,1231
5780,1620,55
5780,145,1375
5780,1231,93
5780,55,1242
5781,1293,64
5781,64,1293
5781,1293,64
5781,64,1293
5781,1293,64
5781,64,1293
5781,1293,64
5781,64,1293
5781,1293,64
5781,64,1293
5781,1293,64
5781,64,1293
5781,1293,64
5781,64,1293
5781,1293,64
5781,64,1293
5781,1293,64
5781,64,1293
5781,1293,64
5781,64,1293
5781,1293,64
5781,64,1293
5781,1293,64
5781,64,1293
5781,1293,64
5781,64,1293
5781,1293,64
5781,64,1293
5781,1293,64
5781,64,1293
5781,1293,64
5781,64,1293
5781,64,1293
5781,1293,64
5781,64,1293
5781,1293,64
5781,64,1293
5781,1293,64
5781,64,1293
5781,1293,64
5781,64,1293
5781,1293,64
5781,64,1293
5781,1293,64
5781,64,1293
5781,1293,64
5781,64,1293
5781,1293,64
5781,64,1293
5781,1293,64
5781,64,1293
5781,1293,64
5781,64,1293
5781,1293,64
5781,64,1293
5781,1293,64
5781,64,1293
5781,1293,64
5781,64,1293
5781,1293,64
5781,64,1293
5781,1293,64
5782,1884,200
5782,200,2231
5782,2231,200
5782,1884,1221
5782,200,200
5782,1221,2173
5782,1884,278
5782,200,2225
5782,2173,295
5782,278,1305
5782,2225,69
5782,295,1231
5782,1305,55
5782,69,1360
5782,1231,89
5782,55,1761
5783,64,1293
5783,1293,64
5783,64,1293
5783,1293,64
5783,64,1293
5783,1293,64
5783,64,1293
5783,1293,64
5783,64,1293
5783,1293,64
5783,64,1293
5783,1293,64
5783,64,1293
5783,1293,64
5783,64,1293
5783,1293,64
5783,64,1293
5783,1293,64
5783,64,1293
5783,1293,64
5783,64,1293
5783,1293,64
5783,64,1293
5783,1293,64
5783,64,1293
5783,1293,64
5783,64,1293
5783,1293,64
5783,64,1293
5783,1293,64
5783,64,1293
5783,1293,64
5783,1293,64
5783,64,1293
5783,1293,64
5783,64,1293
5783,1293,64
5783,64,1293
5783,1293,64
5783,64,1293
5783,1293,64
5783,64,1293
5783,1293,64
5783,64,1293
5783,1293,64
5783,64,1293
5783,1293,64
5783,64,1293
5783,1293,64
5783,64,1293
5783,1293,64
5783,64,1293
5783,1293,64
5783,64,1293
5783,1293,64
5783,64,1293
5783,1293,64
5783,64,1293
5783,1293,64
5783,64,1293
5783,1293,64
5783,64,1293
5784,86,1281
5784,1281,1992
5784,86,221
5784,1992,2219
5784,221,291
5784,2219,1241
5784,291,56
5784,1241,1243
5784,56,57
5784,1243,221
5784,57,1366
5784,1992,90
5784,221,1376
5784,1366,94
5784,90,1189
5785,1231,55
5785,55,1377
5785,1377,55
5785,1231,2228
5785,55,298
5785,2228,1263
5785,298,55
5785,1263,1284
5786,1231,55
5786,55,1376
5786,1376,94
5786,94,1189
5786,1189,55
5786,1231,2231
5786,55,1189
5787,1067,20
5787,20,1077
5787,1077,24
5787,24,1281
5787,1281,20
5787,1067,1072
5787,20,1339
5787,1072,83
5787,24,1937
5788,48,1077
5788,1077,24
5788,24,1375
5788,1375,93
5788,93,2018
5788,2018,252
5788,252,1075
5788,48,93
5788,1075,1242
5789,2184,281
5789,281,2216
5789,2216,281
5789,2184,1630
5789,281,281
5789,1630,1338
5789,2184,213
5789,281,2285
5790,64,1293
5790,1293,64
5790,64,1293
5790,1293,64
5790,64,1293
5790,1293,64
5790,64,1293
5790,1293,64
5790,64,1293
5790,1293,64
5790,64,1293
5790,1293,64
5790,64,1293
5790,1293,64
5790,64,1293
5790,1293,64
5790,64,1293
5790,1293,64
5790,64,1293
5790,1293,64
5790,64,1293
5790,1293,64
5790,64,1293
5790,1293,64
5790,64,1293
5790,1293,64
5790,64,1293
5790,1293,64
5790,64,1293
5790,1293,64
5790,64,1293
5790,1293,64
5790,1293,64
5790,64,1293
5790,1293,64
5790,64,1293
5790,1293,64
5790,64,1293
5790,1293,64
5790,64,1293
5790,1293,64
5790,64,1293
5790,1293,64
5790,64,1293
5790,1293,64
5790,64,1293
5790,1293,64
5790,64,1293
5790,1293,64
5790,64,1293
5790,1293,64
5790,64,1293
5790,1293,64
5790,64,1293
5790,1293,64
5790,64,1293
5790,1293,64
5790,64,1293
5790,1293,64
5790,64,1293
5790,1293,64
5790,64,1293
5791,22,2114
5791,2114,256
5791,256,2225
5791,2225,295
5791,295,1500
5791,22,295
5791,1500,2313
5792,1214,46
5792,46,1215
5792,1215,47
5792,47,1177
5792,1177,46
5792,1214,1215
5792,46,47
5792,1215,1547
5792,47,1547
5793,64,1293
5793,1293,64
5793,64,1293
5793,1293,64
5793,64,1293
5793,1293,64
5793,64,1293
5793,1293,64
5793,64,1293
5793,1293,64
5793,64,1293
5793,1293,64
5793,64,1293
5793,1293,64
5793,64,1293
5793,1293,64
5793,64,1293
5793,1293,64
5793,64,1293
5793,1293,64
5793,64,1293
5793,1293,64
5793,64,1293
5793,1293,64
5793,64,1293
5793,1293,64
5793,64,1293
5793,1293,64
5793,64,1293
5793,1293,64
5793,64,1293
5793,1293,64
5793,1293,64
5793,64,1293
5793,1293,64
5793,64,1293
5793,1293,64
5793,64,1293
5793,1293,64
5793,64,1293
5793,1293,64
5793,64,1293
5793,1293,64
5793,64,1293
5793,1293,64
5793,64,1293
5793,1293,64
5793,64,1293
5793,1293,64
5793,64,1293
5793,1293,64
5793,64,1293
5793,1293,64
5793,64,1293
5793,1293,64
5793,64,1293
5793,1293,64
5793,64,1293
5793,1293,64
5793,64,1293
5793,1293,64
5793,64,1293
5794,225,1177
5794,1177,2144
5794,225,272
5794,2144,1099
5794,272,27
5794,1099,1372
5794,27,92
5794,1372,272
5794,92,1339
5794,2144,83
5794,272,1937
5795,254,1177
5795,1177,1376
5795,254,94
5795,1376,1793
5795,94,174
5795,1793,1177
5795,174,94
5795,1177,1793
5795,1376,174
5795,94,1794
5796,1293,64
5796,64,1293
5796,1293,64
5796,64,1293
5796,1293,64
5796,64,1293
5796,1293,64
5796,64,1293
5796,1293,64
5796,64,1293
5796,1293,64
5796,64,1293
5796,1293,64
5796,64,1293
5796,1293,64
5796,64,1293
5796,1293,64
5796,64,1293
5796,1293,64
5796,64,1293
5796,1293,64
5796,64,1293
5796,1293,64
5796,64,1293
5796,1293,64
5796,64,1293
5796,1293,64
5796,64,1293
5796,1293,64
5796,64,1293
5796,1293,64
5796,64,1293
5796,64,1293
5796,1293,64
5796,64,1293
5796,1293,64
5796,64,1293
5796,1293,64
5796,64,1293
5796,1293,64
5796,64,1293
5796,1293,64
5796,64,1293
5796,1293,64
5796,64,1293
5796,1293,64
5796,64,1293
5796,1293,64
5796,64,1293
5796,1293,64
5796,64,1293
5796,1293,64
5796,64,1293
5796,1293,64
5796,64,1293
5796,1293,64
5796,64,1293
5796,1293,64
5796,64,1293
5796,1293,64
5796,64,1293
5796,1293,64
5797,291,1366
5797,1366,90
5797,90,1376
5797,1376,94
5797,94,1793
5797,1793,174
5797,174,1177
5797,1177,1099
5797,291,290
5797,1099,1243
5797,290,57
5797,1243,94
5797,57,1793
5797,1376,174
5797,94,1242
5798,225,1177
5798,1177,2144
5798,225,272
5798,2144,1752
5798,272,215
5798,1752,1262
5798,215,272
5798,1262,1376
5798,2144,94
5798,272,1793
5798,1376,174
5798,94,1794
5799,198,2144
5799,2144,272
5799,272,1243
5799,1243,57
5799,57,2144
5799,198,272
5799,2144,1545
5799,272,57
5800,1231,55
5800,55,1177
5800,1177,55
5800,1231,1374
5800,55,55
5800,1374,1231
5800,1231,55
5800,55,2313
5801,1311,75
5801,75,2007
5801,2007,224
5801,224,1243
5801,1243,57
5801,57,75
5801,1311,1976
5801,75,2314
5802,77,1175
5802,1175,1376
5802,77,94
5802,1376,2222
5802,94,292
5802,2222,1795
5802,292,94
5802,1795,1793
5802,1376,174
5802,94,1794
5803,2127,259
5803,259,1376
5803,1376,94
5803,94,1793
5803,1793,174
5803,174,1286
5803,1286,146
5803,146,1177
5803,1177,259
5803,2127,1376
5803,259,94
5803,1376,2222
5803,94,292
5803,2222,2230
5803,292,1793
5803,2230,174
5803,94,1286
5803,1793,146
5803,174,1177
5804,290,1014
5804,1014,12
5804,12,1337
5804,1337,81
5804,81,2184
5804,2184,281
5804,281,1992
5804,1992,221
5804,221,1241
5804,1241,56
5804,56,1218
5804,1218,2222
5804,290,292
5804,2222,1951
5804,292,211
5804,1951,1242
5804,211,81
5804,1242,1177
5805,2205,284
5805,284,1376
5805,1376,94
5805,94,1189
5805,1189,284
5805,2205,1376
5805,284,94
5805,1376,1793
5805,94,174
5805,1793,1376
5805,174,94
5805,1376,2222
5805,94,292
5805,2222,1263
5805,292,2222
5805,1263,292
5805,94,1307
5805,2222,71
5806,49,1996
5806,1996,223
5806,223,1376
5806,1376,94
5806,94,2222
5806,2222,292
5806,292,1231
5806,1231,55
5806,55,1003
5806,1003,5
5806,5,1221
5806,1221,1223
5806,49,50
5806,1223,2173
5806,50,278
5806,2173,1231
5806,278,55
5806,1231,1978
5806,55,94
5806,1978,2222
5806,1376,292
5806,94,1654
5806,2222,153
5806,292,1243
5806,1654,57
5807,1619,144
5807,144,1620
5807,1620,145
5807,145,2114
5807,2114,256
5807,256,2232
5807,2232,144
5807,1619,1178
5807,144,39
5807,1178,2021
5807,39,1178
5807,2021,39
5807,145,1243
5807,1178,57
5808,1311,75
5808,75,1231
5808,1231,55
5808,55,1175
5808,1175,75
5808,1311,1995
5808,75,1620
5808,1995,145
5808,55,1178
5808,1620,39
5808,145,1653
5809,1293,64
5809,64,1293
5809,1293,64
5809,64,1293
5809,1293,64
5809,64,1293
5809,1293,64
5809,64,1293
5809,1293,64
5809,64,1293
5809,1293,64
5809,64,1293
5809,1293,64
5809,64,1293
5809,1293,64
5809,64,1293
5809,1293,64
5809,64,1293
5809,1293,64
5809,64,1293
5809,1293,64
5809,64,1293
5809,1293,64
5809,64,1293
5809,1293,64
5809,64,1293
5809,1293,64
5809,64,1293
5809,1293,64
5809,64,1293
5809,1293,64
5809,64,1293
5809,64,1293
5809,1293,64
5809,64,1293
5809,1293,64
5809,64,1293
5809,1293,64
5809,64,1293
5809,1293,64
5809,64,1293
5809,1293,64
5809,64,1293
5809,1293,64
5809,64,1293
5809,1293,64
5809,64,1293
5809,1293,64
5809,64,1293
5809,1293,64
5809,64,1293
5809,1293,64
5809,64,1293
5809,1293,64
5809,64,1293
5809,1293,64
5809,64,1293
5809,1293,64
5809,64,1293
5809,1293,64
5809,64,1293
5809,1293,64
5810,77,1306
5810,1306,70
5810,70,1165
5810,1165,38
5810,38,1231
5810,1231,55
5810,55,1993
5810,1993,222
5810,222,1282
5810,1282,1317
5810,77,38
5810,1317,1376
5810,1165,94
5810,38,2222
5810,1376,292
5810,94,2314
5811,1231,55
5811,55,1366
5811,1366,90
5811,90,1177
5811,1177,55
5811,1231,1307
5811,55,71
5811,1307,1221
5812,1241,56
5812,56,1280
5812,1280,56
5812,1241,1231
5812,56,55
5812,1231,1313
5812,55,76
5812,1313,2015
5812,76,226
5812,2015,1178
5812,226,39
5812,1178,1175
5812,39,56
5812,1175,2048
5813,199,2144
5813,2144,272
5813,272,1166
5813,1166,2144
5813,199,272
5813,2144,2222
5813,272,292
5813,2222,1282
5814,64,1293
5814,1293,64
5814,64,1293
5814,1293,64
5814,64,1293
5814,1293,64
5814,64,1293
5814,1293,64
5814,64,1293
5814,1293,64
5814,64,1293
5814,1293,64
5814,64,1293
5814,1293,64
5814,64,1293
5814,1293,64
5814,64,1293
5814,1293,64
5814,64,1293
5814,1293,64
5814,64,1293
5814,1293,64
5814,64,1293
5814,1293,64
5814,64,1293
5814,1293,64
5814,64,1293
5814,1293,64
5814,64,1293
5814,1293,64
5814,64,1293
5814,1293,64
5814,1293,64
5814,64,1293
5814,1293,64
5814,64,1293
5814,1293,64
5814,64,1293
5814,1293,64
5814,64,1293
5814,1293,64
5814,64,1293
5814,1293,64
5814,64,1293
5814,1293,64
5814,64,1293
5814,1293,64
5814,64,1293
5814,1293,64
5814,64,1293
5814,1293,64
5814,64,1293
5814,1293,64
5814,64,1293
5814,1293,64
5814,64,1293
5814,1293,64
5814,64,1293
5814,1293,64
5814,64,1293
5814,1293,64
5814,64,1293
5815,222,1242
5815,1242,1099
5815,222,290
5815,1099,1243
5815,290,57
5815,1243,290
5815,57,2222
5815,1099,292
5815,290,1317
5816,2184,281
5816,281,2216
5816,2216,281
5816,2184,1992
5816,281,221
5816,1992,2159
5816,221,281
5816,2159,1337
5816,2184,81
5816,281,2184
5816,1337,281
5816,81,1338
5816,2184,82
5816,281,2015
5816,1338,226
5816,82,1282
5817,39,1228
5817,1228,54
5817,54,2222
5817,2222,292
5817,292,2315
5817,2315,1243
5817,39,57
5817,1243,292
5817,57,2007
5817,2222,224
5817,292,1360
5817,2007,89
5817,224,1981
5818,1293,64
5818,64,1293
5818,1293,64
5818,64,1293
5818,1293,64
5818,64,1293
5818,1293,64
5818,64,1293
5818,1293,64
5818,64,1293
5818,1293,64
5818,64,1293
5818,1293,64
5818,64,1293
5818,1293,64
5818,64,1293
5818,1293,64
5818,64,1293
5818,1293,64
5818,64,1293
5818,1293,64
5818,64,1293
5818,1293,64
5818,64,1293
5818,1293,64
5818,64,1293
5818,1293,64
5818,64,1293
5818,1293,64
5818,64,1293
5818,1293,64
5818,64,1293
5818,64,1293
5818,1293,64
5818,64,1293
5818,1293,64
5818,64,1293
5818,1293,64
5818,64,1293
5818,1293,64
5818,64,1293
5818,1293,64
5818,64,1293
5818,1293,64
5818,64,1293
5818,1293,64
5818,64,1293
5818,1293,64
5818,64,1293
5818,1293,64
5818,64,1293
5818,1293,64
5818,64,1293
5818,1293,64
5818,64,1293
5818,1293,64
5818,64,1293
5818,1293,64
5818,64,1293
5818,1293,64
5818,64,1293
5818,1293,64
5819,64,1293
5819,1293,64
5819,64,1293
5819,1293,64
5819,64,1293
5819,1293,64
5819,64,1293
5819,1293,64
5819,64,1293
5819,1293,64
5819,64,1293
5819,1293,64
5819,64,1293
5819,1293,64
5819,64,1293
5819,1293,64
5819,64,1293
5819,1293,64
5819,64,1293
5819,1293,64
5819,64,1293
5819,1293,64
5819,64,1293
5819,1293,64
5819,64,1293
5819,1293,64
5819,64,1293
5819,1293,64
5819,64,1293
5819,1293,64
5819,64,1293
5819,1293,64
5819,1293,64
5819,64,1293
5819,1293,64
5819,64,1293
5819,1293,64
5819,64,1293
5819,1293,64
5819,64,1293
5819,1293,64
5819,64,1293
5819,1293,64
5819,64,1293
5819,1293,64
5819,64,1293
5819,1293,64
5819,64,1293
5819,1293,64
5819,64,1293
5819,1293,64
5819,64,1293
5819,1293,64
5819,64,1293
5819,1293,64
5819,64,1293
5819,1293,64
5819,64,1293
5819,1293,64
5819,64,1293
5819,1293,64
5819,64,1293
5820,1287,58
5820,58,1376
5820,1376,94
5820,94,1793
5820,1793,174
5820,174,1692
5820,1692,58
5820,1287,1286
5820,58,146
5820,1286,1378
5820,146,2222
5820,1378,292
5820,94,1160
5820,2222,37
5820,292,1003
5820,1160,77
5820,37,2227
5820,1003,297
5820,77,1231
5820,2227,55
5820,297,1241
5820,1231,56
5820,55,2222
5820,1241,292
5820,56,1307
5820,2222,71
5821,284,1376
5821,1376,94
5821,94,1793
5821,1793,174
5821,174,1286
5821,1286,146
5821,146,1378
5821,1378,1376
5821,284,94
5821,1376,1793
5821,94,174
5821,1793,1794
5821,174,174
5821,1794,1793
5821,1793,174
5821,174,2018
5821,1793,252
5822,2205,284
5822,284,1376
5822,1376,94
5822,94,2222
5822,2222,292
5822,292,1996
5822,1996,223
5822,223,1620
5822,1620,145
5822,145,1231
5822,1231,55
5822,55,1218
5822,1218,284
5822,2205,1376
5822,284,94
5822,1376,2222
5822,94,292
5822,2222,1201
5822,292,1189
5823,58,1376
5823,1376,94
5823,94,1793
5823,1793,174
5823,174,1242
5823,1242,1286
5823,58,146
5823,1286,2021
5823,146,174
5823,2021,1794
5824,1337,81
5824,81,2184
5824,2184,281
5824,281,2284
5824,2284,81
5824,1337,1177
5824,81,1177
5825,91,1175
5825,1175,1055
5825,91,301
5825,1055,1003
5825,301,5
5825,1003,2114
5825,5,256
5825,2114,2235
5825,256,301
5825,2235,1996
5825,1055,223
5825,301,1243
5825,1996,57
5826,2103,255
5826,255,1366
5826,1366,90
5826,90,1177
5826,1177,255
5826,2103,2130
5826,255,1376
5826,2130,94
5826,90,2222
5826,1376,292
5826,94,1231
5826,2222,55
5826,292,2314
5827,64,1293
5827,1293,64
5827,64,1293
5827,1293,64
5827,64,1293
5827,1293,64
5827,64,1293
5827,1293,64
5827,64,1293
5827,1293,64
5827,64,1293
5827,1293,64
5827,64,1293
5827,1293,64
5827,64,1293
5827,1293,64
5827,64,1293
5827,1293,64
5827,64,1293
5827,1293,64
5827,64,1293
5827,1293,64
5827,64,1293
5827,1293,64
5827,64,1293
5827,1293,64
5827,64,1293
5827,1293,64
5827,64,1293
5827,1293,64
5827,64,1293
5827,1293,64
5827,1293,64
5827,64,1293
5827,1293,64
5827,64,1293
5827,1293,64
5827,64,1293
5827,1293,64
5827,64,1293
5827,1293,64
5827,64,1293
5827,1293,64
5827,64,1293
5827,1293,64
5827,64,1293
5827,1293,64
5827,64,1293
5827,1293,64
5827,64,1293
5827,1293,64
5827,64,1293
5827,1293,64
5827,64,1293
5827,1293,64
5827,64,1293
5827,1293,64
5827,64,1293
5827,1293,64
5827,64,1293
5827,1293,64
5827,64,1293
5828,36,1376
5828,1376,94
5828,94,1793
5828,1793,174
5828,174,1242
5828,1242,1313
5828,36,76
5828,1313,1547
5828,76,174
5828,1547,1794
5829,2007,224
5829,224,1305
5829,1305,69
5829,69,1231
5829,1231,55
5829,55,1003
5829,1003,77
5829,77,1302
5829,1302,224
5829,2007,1927
5829,224,2231
5830,64,1293
5830,1293,64
5830,64,1293
5830,1293,64
5830,64,1293
5830,1293,64
5830,64,1293
5830,1293,64
5830,64,1293
5830,1293,64
5830,64,1293
5830,1293,64
5830,64,1293
5830,1293,64
5830,64,1293
5830,1293,64
5830,64,1293
5830,1293,64
5830,64,1293
5830,1293,64
5830,64,1293
5830,1293,64
5830,64,1293
5830,1293,64
5830,64,1293
5830,1293,64
5830,64,1293
5830,1293,64
5830,64,1293
5830,1293,64
5830,64,1293
5830,1293,64
5830,1293,64
5830,64,1293
5830,1293,64
5830,64,1293
5830,1293,64
5830,64,1293
5830,1293,64
5830,64,1293
5830,1293,64
5830,64,1293
5830,1293,64
5830,64,1293
5830,1293,64
5830,64,1293
5830,1293,64
5830,64,1293
5830,1293,64
5830,64,1293
5830,1293,64
5830,64,1293
5830,1293,64
5830,64,1293
5830,1293,64
5830,64,1293
5830,1293,64
5830,64,1293
5830,1293,64
5830,64,1293
5830,1293,64
5830,64,1293
5831,1226,52
5831,52,2130
5831,2130,52
5831,1226,1231
5831,52,55
5831,1231,1620
5831,55,145
5831,1620,1711
5831,145,52
5831,1711,1222
5831,1226,49
